object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,type_zh,material_zh,description_zh,artist_zh,artist
6135,仪式器皿（一套三件中的一件）,Ritual vessel (one of a set of three),1785,27,Ceramics,Porcelain with glaze,Porcelain with glaze,"H. 11 1/4 in x Diam. 6 1/4 in, H. 28.6 cm x Diam. 15.8 cm",2,,https://searchcollection.asianart.org/objects/5858/ritual-vessel-one-of-a-set-of-three?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=3439,https://searchcollection.asianart.org/internal/media/dispatcher/16229/preview,,The Avery Brundage Collection,B60P41+,2026-06-03,1,,,陶瓷,釉面瓷器,釉面瓷器,,
6136,仪式器皿，三件套中的一件,"Ritual vessel, one of a set of three",1785,27,Ceramics,Porcelain,Porcelain,"H. 11 1/8 in x Diam. 5 3/4 in, H. 28.3 cm x Diam. 14.6 cm",2,,https://searchcollection.asianart.org/objects/5859/ritual-vessel-one-of-a-set-of-three?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=3440,https://searchcollection.asianart.org/internal/media/dispatcher/16231/preview,,The Avery Brundage Collection,B60P42+,2026-06-03,1,,,陶瓷,瓷器,瓷器,,
6137,金鱼花瓶,Vase with golden fish,1662-1722,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 18 in x Diam. 6 7/8 in, H. 45.7 cm x Diam. 17.5 cm",2,,https://searchcollection.asianart.org/objects/5865/vase-with-golden-fish?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=3442,https://searchcollection.asianart.org/internal/media/dispatcher/16290/preview,,The Avery Brundage Collection,B60P64,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6138,长笛母羊,Fluted ewer,1644-1911,27,Metal Arts,Copper alloy with enamel,Copper alloy with enamel,"H. 10 3/4 in x W. 7 1/2 in x D. 6 1/4 in, H. 27.3 cm x 19 cm x D. 15.9 cm",2,,https://searchcollection.asianart.org/objects/5866/fluted-ewer?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=3443,https://searchcollection.asianart.org/internal/media/dispatcher/16303/preview,,The Avery Brundage Collection,B60P69,2026-06-03,1,,,金属艺术,搪瓷铜合金,搪瓷铜合金,,
6139,有盖的罐子，上面画着龙的形状和老虎的形状,Lidded jar with applied dragon form and finial in the shape of a tiger,1127-1279,23,Ceramics,"High-fired ceramic with carved decoration under glaze
and applied decoration (Longquan ware)","High-fired ceramic with carved decoration under glaze
and applied decoration (Longquan ware)","H. 9 3/4 in x Diam. 5 in, H. 24.8 cm x Diam. 12.7 cm",2,,https://searchcollection.asianart.org/objects/5908/lidded-jar-with-applied-dragon-form-and-finial-in-the-shape?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=3473,https://searchcollection.asianart.org/internal/media/dispatcher/21278/preview,,The Avery Brundage Collection,B62P147.a-.b,2026-06-03,1,,,陶瓷,釉下雕刻装饰和应用装饰的高温陶瓷（龙泉瓷）,釉下雕刻装饰和应用装饰的高温陶瓷（龙泉瓷）,,
6140,盘子,Plate,1700-1750,27,Ceramics,Blue glass,Blue glass,"H. 2 in x Diam. 7 1/8 in, H. 5.1 cm x Diam. 18.1 cm",2,,https://searchcollection.asianart.org/objects/5914/plate?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=3478,https://searchcollection.asianart.org/internal/media/dispatcher/21305/preview,,The Avery Brundage Collection,B62P162,2026-06-03,1,,,陶瓷,蓝色玻璃,蓝色玻璃,,
6141,书法瓷砖，一对中的一块,"Calligraphic tile, one of a pair",1822,27,Ceramics,Porcelain with underglaze-blue and red decoration,Porcelain with underglaze-blue and red decoration,"H. 2 5/8 in x W. 13 1/8 in x D. 17 1/4 in, H. 6.7 cm x W. 33.3 cm x D. 44.1 cm",2,,https://searchcollection.asianart.org/objects/5959/calligraphic-tile-one-of-a-pair?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=3508,https://searchcollection.asianart.org/internal/media/dispatcher/533/preview,,Gift of The Tsui Art Foundation,1989.35.1,2026-06-03,1,,,陶瓷,釉下蓝红装饰瓷器,釉下蓝红装饰瓷器,,
6142,书法瓷砖，一对中的一块,"Calligraphic tile, one of a pair",1822,27,Ceramics,Porcelain with underglaze-blue and red decoration,Porcelain with underglaze-blue and red decoration,"H. 2 3/4 in x W. 13 1/8 in x D. 17 3/8 in, H. 7.0 cm x W. 33.3 cm x D. 44.1 cm",2,,https://searchcollection.asianart.org/objects/5960/calligraphic-tile-one-of-a-pair?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=3509,https://searchcollection.asianart.org/internal/media/dispatcher/535/preview,,Gift of The Tsui Art Foundation,1989.35.2,2026-06-03,1,,,陶瓷,釉下蓝红装饰瓷器,釉下蓝红装饰瓷器,,
6143,马与包,Horse with pack,386-534,15,Sculpture,Earthenware with pigments,Earthenware with pigments,"H. 5 5/8 in x W. 7 1/2 in x D. 4 in, H. 14.3 cm x W. 19.0 cm x D. 10.2 cm",2,,https://searchcollection.asianart.org/objects/5972/horse-with-pack?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=3515,https://searchcollection.asianart.org/internal/media/dispatcher/23608/preview,,Gift of C. F. Hart,B69P5,2026-06-03,1,,,雕塑,带颜料的陶器,带颜料的陶器,,
6144,菜肴,Dish,1621-1627,26,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,"H. 1 1/4 in x Diam. 8 3/8 in, H. 3.1 cm x Diam. 21.3 cm",2,,https://searchcollection.asianart.org/objects/6012/dish?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=3520,https://searchcollection.asianart.org/internal/media/dispatcher/28317/preview,,"Effie B. Allison Collection, Gift of J.V. West and B.V. Gewald",B81P7,2026-06-03,1,,,陶瓷,釉下蓝色装饰瓷器,釉下蓝色装饰瓷器,,
6145,带有长寿字样的茎杯,Stem cup with characters for longevity,1723-1735,27,Ceramics,Porcelain with underglaze blue and overglaze gold decoration,Porcelain with underglaze blue and overglaze gold decoration,"H. 4 1/2 in x Diam. 6 in, H. 11.5 cm x Diam. 15.3 cm",2,,https://searchcollection.asianart.org/objects/6034/stem-cup-with-characters-for-longevity?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=3523,https://searchcollection.asianart.org/internal/media/dispatcher/28921/preview,,Gift of Rudolph Schaeffer in memory of Ching-wah Lee,B85P5,2026-06-03,1,,,陶瓷,釉下蓝和釉上金装饰的瓷器,釉下蓝和釉上金装饰的瓷器,,
6146,有花图案的有盖盒子,Covered box with flower motifs,1736-1795,27,Ceramics,Porcelain with underglaze blue and overglaze multicolor decoration,Porcelain with underglaze blue and overglaze multicolor decoration,"H. 3 in x Diam. 7 in, H. 7.6 cm x Diam. 17.8 cm",2,,https://searchcollection.asianart.org/objects/6057/covered-box-with-flower-motifs?ctx=7b2cb2f58cbea7b3333bd3663110546fe19c30e8&idx=3532,https://searchcollection.asianart.org/internal/media/dispatcher/27428/preview,,Gift of Dr. and Mrs. Lawrence E. Martin,B72P12.a-.b,2026-06-03,1,,,陶瓷,釉下蓝和釉上多色装饰瓷器,釉下蓝和釉上多色装饰瓷器,,
6147,描绘花朵、岩石和动物的茶杯和盘子,"Teacup and dish depicting flowers, rock, and animals",1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,H. 1 3/4 in cup; Diam. 5 1/4 in saucer,2,,https://searchcollection.asianart.org/objects/6065/teacup-and-dish-depicting-flowers-rock-and-animals?ctx=7b2cb2f58cbea7b3333bd3663110546fe19c30e8&idx=3535,https://searchcollection.asianart.org/internal/media/dispatcher/24500/preview,,The Avery Brundage Collection,B70P30.a-.b,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6148,描绘花朵、岩石和动物的茶杯和盘子,"Teacup and dish depicting flowers, rock, and animals",1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,H. 1 3/4 in cup; Diam. 5 1/4 in Saucer,2,,https://searchcollection.asianart.org/objects/6066/teacup-and-dish-depicting-flowers-rock-and-animals?ctx=7b2cb2f58cbea7b3333bd3663110546fe19c30e8&idx=3536,https://searchcollection.asianart.org/internal/media/dispatcher/24506/preview,,The Avery Brundage Collection,B70P30.c-.d,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6149,花园景茶容器,Tea container with flower garden scene,1662-1722,27,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,H. 6 3/4 in,2,,https://searchcollection.asianart.org/objects/6103/tea-container-with-flower-garden-scene?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=3541,https://searchcollection.asianart.org/internal/media/dispatcher/24042/preview,,Gift of Roy Leventritt,B69P146L.a-.b,2026-06-03,1,,,陶瓷,釉下蓝色装饰瓷器,釉下蓝色装饰瓷器,,
6150,龙虾配水景,Lobed dish with water scene,1621-1627,26,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,Diam. 8 13/16 in,2,,https://searchcollection.asianart.org/objects/6155/lobed-dish-with-water-scene?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=3544,https://searchcollection.asianart.org/internal/media/dispatcher/23910/preview,,Gift of Roy Leventritt,B69P113L,2026-06-03,1,,,陶瓷,釉下蓝色装饰瓷器,釉下蓝色装饰瓷器,,
6151,武士场景的木槌花瓶,Mallet vase with scene of warriors,1662-1722,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 29 1/2 in x Diam. 9 1/4 in, H. 74.9 cm x Diam. 23.5 cm",2,,https://searchcollection.asianart.org/objects/6164/mallet-vase-with-scene-of-warriors?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=3547,https://searchcollection.asianart.org/internal/media/dispatcher/17186/preview,,The Avery Brundage Collection,B60P1237,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6152,喜鹊梅花花瓶,Bottle vase with magpies and plum blossoms,1662-1722,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 12 1/4 in x Diam. 4 3/4 in, H. 31 cm x Diam. 12 cm",2,,https://searchcollection.asianart.org/objects/6166/bottle-vase-with-magpies-and-plum-blossoms?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=3549,https://searchcollection.asianart.org/internal/media/dispatcher/60109/preview,,The Avery Brundage Collection,B60P2+,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6153,瓶子,Bottle,1644-1911,27,Ceramics,Porcelain with glaze,Porcelain with glaze,"H. 11 5/8 in x Diam. 7 1/8 in, H. 29.5 cm x Diam. 18.1 cm",2,,https://searchcollection.asianart.org/objects/6183/bottle?ctx=0d458277e8c41cd1c7ef3a65b5b36f95dbd0475e&idx=3561,https://searchcollection.asianart.org/internal/media/dispatcher/29136/preview,,Gift of Alexis Pencovic,B86P12,2026-06-03,1,,,陶瓷,釉面瓷器,釉面瓷器,,
6154,带盖的小罗纹罐,Small ribbed jar with cover,1723-1735,27,Ceramics,Porcelain with glaze,Porcelain with glaze,"H. 6 3/4 in x Diam. 5 in, H. 17.1 cm x Diam. 12.7 cm",2,,https://searchcollection.asianart.org/objects/6185/small-ribbed-jar-with-cover?ctx=0d458277e8c41cd1c7ef3a65b5b36f95dbd0475e&idx=3562,https://searchcollection.asianart.org/internal/media/dispatcher/23003/preview,,The Avery Brundage Collection,B67P28,2026-06-03,1,,,陶瓷,釉面瓷器,釉面瓷器,,
6155,船舶,Vessel,1756-1821,27,Jade And Stones,Nephrite,Nephrite,"H. 11 1/2 in x W. 7 1/2 in x D. 4 1/2 in, H. 29.2 cm x W. 19.0 cm x D. 11.4 cm",2,,https://searchcollection.asianart.org/objects/6197/vessel?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3566,https://searchcollection.asianart.org/internal/media/dispatcher/13524/preview,,The Avery Brundage Collection,B60J6+,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6156,浮雕中带有小螺旋的圆盘,Disk with small spirals in relief,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"Diam. 8 3/8 x D. 1/4 in in, Diam. 21.3 cm x D. .63 cm",2,,https://searchcollection.asianart.org/objects/6200/disk-with-small-spirals-in-relief?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3568,https://searchcollection.asianart.org/internal/media/dispatcher/13539/preview,,The Avery Brundage Collection,B60J8+,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6157,菊花形状的碗,Bowl in the shape of a chrysanthemum,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 2 1/2 in x Diam. 5 5/8 in, H. 6.4 cm x Diam. 14.3 cm",2,,https://searchcollection.asianart.org/objects/6201/bowl-in-the-shape-of-a-chrysanthemum?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3569,https://searchcollection.asianart.org/internal/media/dispatcher/13540/preview,,The Avery Brundage Collection,B60J9,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6158,佛手香橼,Buddha's hand citron,1368-1644,26,Jade And Stones,Nephrite,Nephrite,"H. 3 1/2 in x W. 8 in x D. 5 in, H. 8.9 cm x W. 20.3 cm x D. 12.7 cm",2,,https://searchcollection.asianart.org/objects/6202/buddhas-hand-citron?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3570,https://searchcollection.asianart.org/internal/media/dispatcher/13543/preview,,The Avery Brundage Collection,B60J9+,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6159,释迦牟尼苦行僧,Shakyamuni as an ascetic,1860-1930s,27,Jade And Stones,Nephrite,Nephrite,"H. 10 1/2 in x W. 7 3/4 in x D. 7 in, H. 26.7 cm x W. 19.7 cm x D. 17.8 cm",2,,https://searchcollection.asianart.org/objects/6205/shakyamuni-as-an-ascetic?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3571,https://searchcollection.asianart.org/internal/media/dispatcher/13557/preview,,The Avery Brundage Collection,B60J13,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6160,鸭子象征丰收和成功,Duck symbolizing harvest and success,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 5 in x W. 8 in x D. 2 1/2 in, H. 12.7 cm x W. 20.3 cm x D. 6.3 cm",2,,https://searchcollection.asianart.org/objects/6207/duck-symbolizing-harvest-and-success?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3572,https://searchcollection.asianart.org/internal/media/dispatcher/13572/preview,,The Avery Brundage Collection,B60J16,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6161,有盖容器，装有四个连接的瓶子,Lidded vessel with four joined bottles,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 5 1/2 in x W. 6 in x D. 3 1/8 in, H. 13.3 cm x W. 15.2 cm x D. 7.9 cm",2,,https://searchcollection.asianart.org/objects/6209/lidded-vessel-with-four-joined-bottles?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3573,https://searchcollection.asianart.org/internal/media/dispatcher/13579/preview,,The Avery Brundage Collection,B60J17,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6162,有盖容器，装有四个连接的瓶子,Lidded vessel with four joined bottles,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 5 1/4 in x W. 6 1/2 in x D. 3 1/4 in, H. 13.3 cm x W. 16.5 cm x D. 8.3 cm",2,,https://searchcollection.asianart.org/objects/6210/lidded-vessel-with-four-joined-bottles?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3574,https://searchcollection.asianart.org/internal/media/dispatcher/13586/preview,,The Avery Brundage Collection,B60J18.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6163,杯和站在花的形状,Cup and stand in the shape of flower,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 1 1/4 in x W. 3 3/4 in, H. 3.2 cm x W. 9.5 cm",2,,https://searchcollection.asianart.org/objects/6211/cup-and-stand-in-the-shape-of-flower?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=3575,https://searchcollection.asianart.org/internal/media/dispatcher/13601/preview,,The Avery Brundage Collection,B60J19.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6164,带有动物面具设计的四足船,Four-legged vessel with a design of animal masks,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 5 3/4 in x W. 6 5/8 in x D. 3 1/4 in, H. 14.6 cm x W. 16.8 cm x D. 8.3 cm",2,,https://searchcollection.asianart.org/objects/6212/fourlegged-vessel-with-a-design-of-animal-masks?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3576,https://searchcollection.asianart.org/internal/media/dispatcher/13607/preview,,The Avery Brundage Collection,B60J20.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6165,坐着的狮子,Seated lion,1644-1911,27,Sculpture,Marble,Marble,"H. 5 1/4 in x W. 2 5/8 in x D. 3 1/4 in, H. 13.3 cm x W. 6.7 cm x  D. 8.3 cm",2,,https://searchcollection.asianart.org/objects/6218/seated-lion?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3577,https://searchcollection.asianart.org/internal/media/dispatcher/13615/preview,,The Avery Brundage Collection,B60J23,2026-06-03,1,,,雕塑,大理石,大理石,,
6166,有盖的碗放在基座脚上,Covered bowl on a pedestal foot,1900-1949,28,Jade And Stones,Jadeite,Jadeite,"H. 10 in x W. 8 1/4 in x D. 6 1/4 in, H. 25.4 cm x W. 21 cm x D. 15.9 cm",2,,https://searchcollection.asianart.org/objects/6221/covered-bowl-on-a-pedestal-foot?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3578,https://searchcollection.asianart.org/internal/media/dispatcher/13634/preview,,The Avery Brundage Collection,B60J25.a-.b,2026-06-03,1,,,玉石与石头,翡翠,翡翠,,
6167,古铜制锣器,Vessel in the ancient bronze form gong,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 8 3/4 in x W. 6 1/2 in x D. 2 in, H. 22.2 cm x W. 16.5 cm x D. 5.1 cm",2,,https://searchcollection.asianart.org/objects/6225/vessel-in-the-ancient-bronze-form-gong?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3579,https://searchcollection.asianart.org/internal/media/dispatcher/13643/preview,,The Avery Brundage Collection,B60J28.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6168,描绘抒情风景的山,Mountain depicting a lyrical landscape,1644-1911,27,Jade And Stones,Stone dyed to imitate lapis lazuli,Stone dyed to imitate lapis lazuli,"H. 6 7/8 inx W. 9 in x D. 2 1/2 in, H. 17.5 cm x W. 22.9 cm x D. 6.3 cm",2,,https://searchcollection.asianart.org/objects/6226/mountain-depicting-a-lyrical-landscape?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3580,https://searchcollection.asianart.org/internal/media/dispatcher/13651/preview,,The Avery Brundage Collection,B60J30,2026-06-03,1,,,玉石与石头,仿青金石染色石材,仿青金石染色石材,,
6169,匾额,Inscribed tablet,1799,27,Jade And Stones,Nephrite with gilding,Nephrite with gilding,"H. 11 3/8 in x W. 5 1/16 in x D. 3/8 in, H. 28.9 cm x W. 12.9 cm x D. 1 cm",2,,https://searchcollection.asianart.org/objects/6238/inscribed-tablet?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3583,https://searchcollection.asianart.org/internal/media/dispatcher/13690/preview,,The Avery Brundage Collection,B60J42,2026-06-03,1,,,玉石与石头,镀金软玉,镀金软玉,,
6170,带有长寿字符的盒子,Box with characters for longevity,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 4 in x Diam. 13 in, H. 10.2 cm x Diam. 33 cm",2,,https://searchcollection.asianart.org/objects/6244/box-with-characters-for-longevity?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3584,https://searchcollection.asianart.org/internal/media/dispatcher/13708/preview,,The Avery Brundage Collection,B60J52.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
6171,古代青铜制容器彝,Vessel in the ancient bronze form yi,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 6 in x W. 7 5/8 in x D. 4 in, H. 15.2 cm x W. 19.4 cm x D. 10.2 cm",2,,https://searchcollection.asianart.org/objects/6246/vessel-in-the-ancient-bronze-form-yi?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=3585,https://searchcollection.asianart.org/internal/media/dispatcher/13710/preview,,The Avery Brundage Collection,B60J54.a-.b,2026-06-03,1,,,玉石与石头,软玉,软玉,,
