object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
4227,从日文版《水浒传》看芥川一生的杰作,"utagawa's lifetime masterpiece, from the japanese version of the shuihu zhuan",木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP147718.jpg,1,7,汉朝
4228,一个女孩在写信,a girl writing a letter,木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP118777.jpg,1,27,清朝
4229,不朽的库姆,the immortal kume,木版画（hashira-e）；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP144649.jpg,1,27,清朝
4230,野袍（nuihaku），蝴蝶和薄雾中的芒草图案,noh robe (nuihaku) with design of butterflies and miscanthus grass in mist,长袍：丝绸缎锦缎上的金银叶；蝴蝶：平纹丝绸上的丝绸刺绣,,https://images.metmuseum.org/CRDImages/as/original/184622.jpg,1,27,清朝
4231,jimbaori与shokko纸尿裤图案的龙，凤凰鸟和程式化的“中国花”,"jimbaori with shokko diaper pattern of dragons, phoenix birds, and stylized ""chinese flowers""",织锦缎,,https://images.metmuseum.org/CRDImages/as/original/178214.jpg,1,27,清朝
4232,梅花旁的中国美女，来自专辑《古今美女之争》的叶子（长谷正美）,"chinese beauty beside a plum tree, leaf from the album “a contest of beauties from the near and distant past” (chūko shomeika bijin kurabe)",木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP143080.jpg,1,27,清朝
4233,拿着锄头的女人,woman with a hoe,颜料陶器,,https://images.metmuseum.org/CRDImages/as/original/DP-17391-001.jpg,1,18,唐朝
4234,拿着铲子的人,man with a shovel,颜料陶器,,https://images.metmuseum.org/CRDImages/as/original/DP-17413-001.jpg,1,18,唐朝
4235,拿锄头的人,man with a hoe,颜料陶器,,https://images.metmuseum.org/CRDImages/as/original/DP-17390-001.jpg,1,18,唐朝
4236,拿着包的男人,man carrying a bag,颜料陶器,,https://images.metmuseum.org/CRDImages/as/original/2000_349_4_O.jpg,1,18,唐朝
4237,寿老碗,"bowl with shoulao, god of longevity",玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP225858.jpg,1,27,清朝
4238,《护士解释的一百首诗》系列中的安倍中丸诗,"poem by abe no nakamaro, from the series one hundred poems explained by the nurse (hyakunin isshu uba ga etoki)",木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP141115.jpg,1,27,清朝
4239,墨床,ink rest,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/LC-02_18_480-001.jpg,1,27,清朝
4240,野鸡和木兰屏风,table screen with pheasant and magnolia,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/14579.jpg,1,27,清朝
4241,灌木,bush,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/LC-02_18_743-base.jpg,1,27,清朝
4242,花形浅碗,shallow bowl in the shape of a flower,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/02_18_761.JPG,1,27,清朝
4243,菊花形状的碗,bowl in the shape of a chrysanthemum flower,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP108021.jpg,1,27,清朝
4244,折叠椅,folding chair,木头,,https://images.metmuseum.org/CRDImages/as/original/1973_34.JPG,1,26,明朝
4245,花丛中有两只鸟的折叠椅,folding chair with two birds among flowers,雕漆藤椅,,https://images.metmuseum.org/CRDImages/as/original/69_217_192244.JPG,1,25,元朝
4246,卡拉萨基的松树,pine tree at karasaki,木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP121556.jpg,1,27,清朝
4247,秦,qin,木、漆、玉、丝线,,https://images.metmuseum.org/CRDImages/as/original/DP302703.jpg,1,26,明朝
4248,谢川基库诺约二世,segawa kikunojō ii,木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP135522.jpg,1,27,清朝
4249,戏剧《樱井健成》中的场景,"scene from the play ""keisei kaneni sakura""",木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP123677.jpg,1,27,清朝
4250,一位女士正在整理她的情书,a woman sweeping up her love letters,木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP119522.jpg,1,27,清朝
4251,弓形月亮,bow moon,木版画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP123266.jpg,1,27,清朝
4252,詹南开的《外袍诗》与竹画,poem accompanying an over robe (uchikake) with a bamboo painting by gion nankai,手翻；丝绸上的墨水,,https://images.metmuseum.org/CRDImages/as/original/DP221398_CRD.jpg,1,27,清朝
4253,关羽坐（中国战神）,guan yu seated (chinese god of war),纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/DP-24895-001.jpg,1,27,清朝
4254,中国男孩,chinese boy,纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/DP-24896-001.jpg,1,27,清朝
4255,花园场景,garden scene,悬挂卷轴；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP-37657-002.jpg,1,27,清朝
4256,有盖碗,lidded bowl,青铜,,https://images.metmuseum.org/CRDImages/as/original/LC-1977_449_1ab-001.jpg,1,21,宋朝
4257,带盖子和碟子的罐子,jar with cover and saucer,瓷器,,https://images.metmuseum.org/CRDImages/as/original/17_175_2a-c.JPG,1,18,唐朝
4258,塔拉菩萨坐在莲花宝座上,"seated boddhisattva, tara, on lotus throne",框画；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/19_103_1.JPG,1,26,明朝
4259,坐在雕刻宝座上的佛像,statuette of buddha sitting on engraved throne,镀金青铜,,https://images.metmuseum.org/CRDImages/as/original/17_118_49_36907.jpg,1,19,五代
4260,菊花图案的台架,table stand with chrysanthemum design,雕刻红漆（tsuishu）,,https://images.metmuseum.org/CRDImages/as/original/81_1_651ab_O1_sf.jpg,1,27,清朝
4261,梅花月亮图案的笔盒,writing box with design of plum blossoms and moon,红棕色漆，镶嵌金hiramaki-e、铅和珍珠母,,https://images.metmuseum.org/CRDImages/as/original/91_1_630_O1_sf.jpg,1,27,清朝
4262,波浪形龙图案托盘,tray with design of dragons in waves,雕刻红漆（tsuishu）,,https://images.metmuseum.org/CRDImages/as/original/91_1_635_O3_sf.jpg,1,27,清朝
4263,从藤信恩的书中选取的中国诗歌插图唐詩撰畫本,illustrations of chinese poems chosen from toshisen's book (tōshisen ehon) 唐詩撰畫本,五卷；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/JIB106A_005_crd.jpg,1,27,清朝
4264,日本和中国的奇闻轶事插图（ehon wakan no homare）絵本和漢誉,illustrations of honorable anecdotes of japan and china (ehon wakan no homare) 絵本和漢誉,纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/LC-JIB110_004_crd.jpg,1,27,清朝
4265,日本著名华裔艺术家作品的复制品,reproductions from works by famous japanese artists of chinese school,纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/LC-JIB_114_a_e_a_004_crd.jpg,1,27,清朝
4266,中国著名景点的插图,illustrations of famous places in china,六卷木版印刷书籍；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/LC-JIB_115_a_f_a_017_crd.jpg,1,27,清朝
4267,中国图解百科全书唐土訓蒙図彙,illustrated encyclopedia of china (morokoshi kinmō zui) 唐土訓蒙図彙,一套两本木版印刷书籍；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/JIB121_1_031_crd.jpg,1,27,清朝
4268,日本和中国名画集,book of famous japanese and chinese paintings,二十五页插图（其中五页原本为黑白，现已着色）；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/LC-JIB_161_006_crd.jpg,1,27,清朝
4269,中国孩子玩雪球的香盒,incense box with chinese children playing with snowballs,金、银togidashi maki-e、hiramaki-e、takamaki-e、镂空金箔应用、红漆、金底金箔应用,,https://images.metmuseum.org/CRDImages/as/original/DP207413.jpg,1,27,清朝
4270,佛经宝箱,sutra chest,天然木材上的彩色漆、金和陶瓷,,https://images.metmuseum.org/CRDImages/as/original/36_100_145ab_O.JPG,1,27,清朝
4271,竹林七贤设计的笔盒,writing box with design of seven sages of the bamboo grove,深绿色漆上的彩色漆和象牙色漆,,https://images.metmuseum.org/CRDImages/as/original/38_25_93_TQ.jpg,1,27,清朝
4272,中国儿童游戏设计的文件盒,document box with design of chinese children at play,彩色漆、金银箔、珍珠母、象牙、龟甲和黑漆陶瓷,,https://images.metmuseum.org/CRDImages/as/original/29_100_679_O1_sf.jpg,1,27,清朝
4273,两个中国孩子和雪球设计的篮子,basket box with design of two chinese children and snowball,珍珠母和象牙漆篮,,https://images.metmuseum.org/CRDImages/as/original/38_25_97_TQ.jpg,1,27,清朝
4274,带有乡村风格的遮蔽物和带月亮的云朵设计的写字盒（封面），诗人佐藤静养（内部）,"writing box with design of rustic shelter and clouds with moon (cover), the poet saigyō resting (inside)",黑漆上的金银maki-e,,https://images.metmuseum.org/CRDImages/as/original/38_25_99_TQ.jpg,1,27,清朝
4275,花蝴蝶图案的管套,pipe case with design of flowers and butterflies,漆、银和shakudo,,https://images.metmuseum.org/CRDImages/as/original/29_100_722_O.JPG,1,27,清朝
4276,带樵夫的文具盒（铃木子）,writing box (suzuribako) with woodcutter,木上黑金漆，镶嵌金maki-e和珍珠母,,https://images.metmuseum.org/CRDImages/as/original/DP271826.jpg,1,27,清朝
4277,带有“鞍座卷轴”设计的盒子,box with “pommel scroll” design,雕刻红、黑、黄漆,,https://images.metmuseum.org/CRDImages/as/original/DP255467.jpg,1,25,元朝
4278,案例（inrō），山景中的中式建筑设计（正面）；山景中波浪上的船只（反面）,case (inrō) with design of chinese-style buildings in a mountain landscape (obverse); boats on waves in a mountain landscape (reverse),漆器、基尼、金银平、高、基里根；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/81_1_309_O3.JPG,1,27,清朝
4279,东方守护者（东方赤国天王）,guardian protector of the east (dongfang chiguo tianwang),部分镀金砷青铜；失蜡铸件,,https://images.metmuseum.org/CRDImages/as/original/DP170244.jpg,1,20,辽朝
4280,在风格化的波浪背景下，中国人在阳台上的设计案例（inrō）,case (inrō) with design of chinese persons on a verandah against stylized wave background,漆器、封底、金银平、敖盖、龟甲镶嵌；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/91_1_694_O3.JPG,1,27,清朝
4281,中国圣贤山水设计案例,case (inrō) with design of chinese sages in mountain landscape,漆器、镰仓堀、木雕、红黑漆；内饰：roiro,,https://images.metmuseum.org/CRDImages/as/original/91_1_718_O5.JPG,1,27,清朝
4282,中国儿童游戏设计案例（inrō）,case (inrō) with design of chinese children at play,漆器、金器、金色和彩色广岛和高桥；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/81_1_339_O3.JPG,1,27,清朝
4283,带盖大锅,cauldron with lid (fu),青铜,,https://images.metmuseum.org/CRDImages/as/original/2003_66_1ab_O1.jpg,1,10,六朝
4284,带销钉的尖头管状工具,pointed tubular tool with pin,青铜,,https://images.metmuseum.org/CRDImages/as/original/2003_66_9ab_O1.JPG,1,2,周朝
4285,三角形设计的斧头头,axe head with triangular design,青铜,,https://images.metmuseum.org/CRDImages/as/original/2003_66_10_O1.JPG,1,2,周朝
4286,弯刀,curved blade,青铜,,https://images.metmuseum.org/CRDImages/as/original/2003_66_6_O1.jpg,1,2,周朝
4287,铁刃空心柄刀,knife with iron blade and hollow handle,青铜和铁,,https://images.metmuseum.org/CRDImages/as/original/2003_66_7_O1.jpg,1,2,周朝
4288,树干蝉设计案例（inrō）,case (inrō) with design of cicada on tree trunk,表壳：金和金属黑漆镶嵌珍珠母；扣件（ojime）：珊瑚；拨动（netsuke）：菊花图案和长寿汉字的漆器奖章,,https://images.metmuseum.org/CRDImages/as/original/DP251865.jpg,1,27,清朝
4289,案例（inrō），带建筑的中式景观设计（正面）；云带瀑布（反面）,case (inrō) with design of chinese-style landscape with a building (obverse); waterfall with cloud bands (reverse),漆器、fundame、金、银和黑色hiramakie、takamaki、kirigane；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/13_67_5_O3.JPG,1,27,清朝
4290,因郎与凤头鹦鹉和木兰,inrō with cockatoo and magnolia,金饰红漆地面，雕刻红漆，珍珠母镶嵌,,https://images.metmuseum.org/CRDImages/as/original/DP138473.jpg,1,27,清朝
4291,菊花图案的表壳（inrō）（正面）；长寿汉字（反面）,case (inrō) with design of chrysanthemums (obverse); chinese characters for long life (reverse),漆器、纳西吉、金银hiramakie、kirigane；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/13_67_42_O3.JPG,1,27,清朝
4292,（inrō）正面印有狮子站在支架上看蝴蝶的图案；花盆里的中国梅花（反面）,case (inrō) with design of lion on a stand looking at a butterfly (obverse); chinese bellflowers in a pot (reverse),漆器、金器、金银hiramakie、tsuishu、raden、瓷器；室内设计：roiro和fundame,,https://images.metmuseum.org/CRDImages/as/original/13_67_50_O3.JPG,1,27,清朝
4293,中国kahi大桥长荣、关关桥设计案例（inrō）,case (inrō) with design of chōryō and kōsekikō at kahi bridge in china,漆器、金、银、红棕色的hiramakie、金属镶嵌；内部：那西吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/14_40_873_O3.JPG,1,27,清朝
4294,岩林旁游廊上的中国圣贤设计案例（inrō）,case (inrō) with design of chinese sages on verandah beside rocks and trees,漆器、本名、纳西吉、金色和黑色hiramakie、龟甲、金属镶嵌；内部：nashiji和fundame，大写分开,,https://images.metmuseum.org/CRDImages/as/original/29_82_6_O3.JPG,1,27,清朝
4295,中国式景观案例（inrō）,case (inrō) with chinese-style landscape,漆器、罗瓦罗、纳西吉、金箔、奥盖镶嵌；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_735-001.jpg,1,27,清朝
4296,箱（inrō），旁边有中国圣人和牛的图案（正面）；瀑布上的云龙（反面）,case (inrō) with design of chinese sage beside and ox (obverse); dragon in clouds over a waterfall (reverse),漆器、近身漆、纳西漆、金银平漆、高漆、金属镶嵌；内部：那西吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/29_100_764_O3.JPG,1,27,清朝
4297,案例（inrō）与中国狮子（karashishi）牡丹和桥上的设计,case (inrō) with design of chinese lions (karashishi) with peonies and on bridge,漆器、罗瓦罗、金、红、银、高崎、kirigane、金金属；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/29_100_774_O3.JPG,1,27,清朝
4298,开花百合茎上蚱蜢设计案例（inrō）,case (inrō) with design of grasshopper on stalk of flowering lily,表壳：黑漆上的金粉（maki-e），镶嵌珍珠母、白镴和陶瓷；竖板上刻有金色花朵装饰；扣件（ojime）：雕刻有中国圣人和松树图案的红漆；肘节（netsuke）：雕刻成农场妇女和儿童形状的彩色象牙（签名：homi）,,https://images.metmuseum.org/CRDImages/as/original/DP251889.jpg,1,27,清朝
4299,案例（inrō）：带花带和程式化人物的中式景观设计,case (inrō) with design of chinese-style landscape with floral band and stylized character,象牙，雕刻浮雕，染色；内部：fundame,,https://images.metmuseum.org/CRDImages/as/original/29_100_819_O3.JPG,1,27,清朝
4300,inrō模仿一个古老的中国水墨蛋糕,inrō imitating an old chinese ink cake,4例；涂有黑色和棕色takamaki-e的漆木，togidashimaki-e,,https://images.metmuseum.org/CRDImages/as/original/LC-10_211_2073-003.jpg,1,27,清朝
4301,带有鞍座卷轴（guri）设计的表壳（inrō）,case (inrō) with design of pommel-scroll (guri),漆、古里、红色、棕色、黑色、灰色层；内部：纳什吉和fundame,,https://images.metmuseum.org/CRDImages/as/original/29_100_844_O3.JPG,1,27,清朝
